,period,username,date,retweets,favorites,hashtags,text
12,201924,aantonop,2019-11-21 18:48:03+00:00,0,1,,Best way to bribe a corrupt official to ensure they ignore the bitcoin farm in their district is.... in bitcoin
13,201924,aantonop,2019-11-21 18:46:33+00:00,0,1,,"If China decides to ""shut down mining"" I would have serious doubts about their ability to effect that edict. They would get the biggest miners and kill maybe 50% of the hashpower. Bitcoin would bounce back from that."
14,201924,aantonop,2019-11-21 18:43:30+00:00,0,2,,"I can play out that scenario too if you like. There are a dozen reasons why it wouldn't work to stop Bitcoin. One of the biggest is that any attack against bitcoin MUST succeed entirely or it feeds the narrative that Bitcoin is unstoppable, which is their worst nightmare"
15,201924,aantonop,2019-11-21 18:22:23+00:00,6,172,,Turns out it's from 2014 (April) from the 1st Texas Bitcoin Conference
16,201924,aantonop,2019-11-21 18:21:08+00:00,420,1709,,"This video from 2015 is me at my most sarcastic! Not surprised it's hitting a nerve again after so many years. The concerns haven't changed: every wave of new users is worried governments will find a way to ""stop"" bitcoin, or crypto in general They couldn't then &amp; still can't. "
17,201924,aantonop,2019-11-20 00:17:53+00:00,6,33,,That answer may be satisfying but it is not accurate. Plenty of people have plenty of clue about bitcoin without being conservatives. There are many motivations involved here beyond yours. Don't project your politics on bitcoin and assume they are the only relevant politics
18,201924,aantonop,2019-11-18 20:19:15+00:00,0,26,,"I'm ""paranoid""? Says the one who believes I am clearly paid, or threatened to stop adoption of bitcoin. Just because I have different opinions! I've worked harder to help bitcoin than most people in this industry. Seriously, you've lost the plot."
19,201924,aantonop,2019-11-16 21:09:22+00:00,0,18,,"""Hola a todos! Su dinero esta mierda. Compra bitcoin! "" (Terrible spanish translation)"
20,201924,aantonop,2019-11-14 17:30:41+00:00,16,48,,Bitcoin Q&amp;A: Network uptime and emergency releases 
21,201924,aantonop,2019-11-14 16:08:20+00:00,518,1717,,"""The Unknown Fund, organized by a group of anonymous people, plans to invest and donate $75 million in bitcoin (BTC) to those startups working directly or indirectly on enhancing privacy."" "
22,201924,aantonop,2019-11-13 13:34:57+00:00,170,600,,"As you probably already know, Joerg Molt seems to be defrauding seniors, with what appears in my opinion to be a Ponzi scheme called a ""Bitcoin Retirement Plan"". @nondualrandy and others are continuing to promote Molt and the picture he took with me. Molt has several accomplices"
23,201924,aantonop,2019-11-12 19:48:39+00:00,0,8,,"No, and neither was IoMv2, which contained ""The Lion and the Shark"". It's mostly about bitcoin, but also more generally about open public blockchains that express the principles of decentralization: open, public, neutral, borderless, censorship resistant, immutable etc."
24,201924,aantonop,2019-11-09 17:02:31+00:00,42,135,,Bitcoin Q&amp;A: The 'Byzantine Generals Problem' thought experiment 
25,201924,cz_binance,2019-11-18 07:28:57+00:00,15,217,,bitcoin never fires you
26,201924,cz_binance,2019-11-17 17:55:37+00:00,2,23,,"Why accept bitcoin only to convert it? If you accept crypto, converting to fiat should only be done when you are about to part with it."
27,201924,cz_binance,2019-11-16 15:47:37+00:00,1,32,,"We are all bitcoin co-founders, aren't we?"
28,201924,cz_binance,2019-11-14 18:11:45+00:00,184,725,,Kudos! French High School Students Will Learn About Bitcoin And Crypto 
29,201924,ErikVoorhees,2019-11-22 00:32:43+00:00,14,87,,"I had similar feelings in 2011. Bitcoin fell from $31 down to $2 over 9 months and stayed there for months longer. 95% decline. Ignore the price, concentrate on the utility of a technology that allows instant value transfer anywhere at any time, without censorship."
30,201924,ErikVoorhees,2019-11-22 00:02:33+00:00,17,256,,This is the first accurate comment Peter has made about Bitcoin. 
31,201924,ErikVoorhees,2019-11-21 14:34:05+00:00,30,96,#bitcoin #bitcoin #ethereum #crypto,"We've introduced zero-commission crypto trading at http://ShapeShift.com Every new customer gets 100 FOX tokens which enable free trading on an ongoing basis. And with ShapeShift, you control your keys: https://shapeshift.com/free-trading #bitcoin #ethereum #crypto"
32,201924,ErikVoorhees,2019-11-20 22:50:17+00:00,0,0,,"You don't have to buy the FOX token. Actually, you can't right now, it isn't for sale."
33,201924,ErikVoorhees,2019-11-20 15:02:15+00:00,3,43,#bitcoin #bitcoin #ethereum #dash #litecoin #crypto #blockchain #FOX,"5/ If you’re ready for a better way to trade and manage crypto, check it out here: https://shapeshift.com/free-trading #bitcoin #ethereum #dash #litecoin #crypto #blockchain #FOX"
34,201924,ErikVoorhees,2019-11-19 03:50:58+00:00,14,47,,Investing in Bitcoin: The Asset Allocator’s Perspective by @byrneseyeview
35,201924,ErikVoorhees,2019-11-15 16:38:51+00:00,7,23,,"FIO is one of the most important projects in crypto in terms of real usability for all blockchains (bitcoin, ethereum, etc), especially with their privacy-by-design philosophy. "
36,201924,ErikVoorhees,2019-11-15 15:52:51+00:00,24,105,#SelfCustody #bitcoin #bitcoin," Taadaa! You can now use the new ShapeShift platform without a hardware wallet. Setup a wallet instantly with our @Portis_io integration which launched this morning: https://beta.shapeshift.com/ #SelfCustody and native exchange functionality built right in, naturally. #bitcoin"
37,201924,ErikVoorhees,2019-11-14 19:25:16+00:00,4,27,,"That’s correct. I make way more from BTC appreciation than from ShapeShift. I see crypto as a mutually beneficial ecosystem, and see Bitcoin as stronger in an environment of many digital assets."
38,201924,ErikVoorhees,2019-11-14 16:50:44+00:00,0,4,,"They don't need to prove anything. If they fund someone, then the proof is instant because bitcoin."
39,201924,ErikVoorhees,2019-11-14 16:33:27+00:00,0,2,,"I'll assume you hold the same standard to the Bitcoin maximalists, who are doing little more than talking their own book, and highlighting those items of evidence that best confirm their already-held view that their asset is only valuable one."
40,201924,ErikVoorhees,2019-11-14 16:28:42+00:00,25,178,#bitcoin #bitcoin,"Love this... https://www.unknown.fund/ As crypto grows, financial power will flow toward a group of people who have very different ideas about how the world should work. It can't happen soon enough. #bitcoin"
41,201924,ErikVoorhees,2019-11-13 21:34:13+00:00,4,68,,"I think you might be unwisely dismissing the element of time. Bitcoin's massive lead is due to many virtues of it as a specific project, but one important element is that it is 10 years old. Ethereum is 3.5 yrs old, and during its life has grown much faster in both price and use."
42,201924,ErikVoorhees,2019-11-13 05:25:15+00:00,2,81,,Put Bitcoin from 2012 in there. Most of these projects are only 1-3 years old.
43,201924,ErikVoorhees,2019-11-12 19:57:13+00:00,8,29,#bitcoin #bitcoin,Medium: 6 Strategies for Trading Crypto Assets by @ShapeShift_io https://link.medium.com/oWjjmho0y1 #bitcoin
44,201924,ErikVoorhees,2019-11-08 19:25:19+00:00,15,94,,Posterity: TransferWise CEO in 2016... ‘Bitcoin is dead’ https://www.yahoo.com/news/bitcoin-is-dead-says-prominent-fintech-executive-taavet-hinrikus-transferwise-bitcoin-experiment-failed-191800988.html?soc_src=hl-viewer&amp;soc_trk=tw via @Yahoo
45,201924,ErikVoorhees,2019-11-08 06:11:57+00:00,1,3,,"I’m not suggesting the world changes in a day. I’m suggesting the change from centrally planned fiat to decentralized crypto is obvious and unavoidable. And even today you can buy nearly anything with Bitcoin... you can buy an Amazon gift card, for example, thus everything."
46,201924,ErikVoorhees,2019-11-08 06:04:25+00:00,0,1,,Bitcoin is causing people to starve to death? Link pls
47,201924,PeterLBrandt,2019-11-21 20:30:58+00:00,7,61,,New Bitcoin Live report (for members) was published to the Bitcoin Live website. Report: &gt;&gt; https://buff.ly/2KK5D3H
48,201924,PeterLBrandt,2019-11-17 19:56:32+00:00,0,27,,"I think it was the same week that you said to short Bitcoin at $4,000."
49,201924,PeterLBrandt,2019-11-15 12:17:57+00:00,6,37,,The weekly Crypto Report for Bitcoin Live members was posted to the website. Link: https://buff.ly/2CJnpQ4
50,201924,PeterLBrandt,2019-11-08 00:12:23+00:00,2,35,,The weekly Bitcoin Live (for members) report was published to the website. Link to report: https://buff.ly/2PZx8JU
51,201924,APompliano,2019-11-22 20:57:59+00:00,132,911,,Bitcoin’s volatility is ferocious. But it’s resilience is unmatched.
52,201924,APompliano,2019-11-22 13:35:37+00:00,1,20,,"You can listen to the podcast below. Peter had a lot of great ideas around macro economy and monetary policy, but he'll ultimately be wrong about Bitcoin. Audio only: https://open.spotify.com/episode/4QVE5oaGHpB3yitNpbVy1y YouTube version:"
53,201924,APompliano,2019-11-22 02:20:03+00:00,0,28,, had McDonald’s today too!!
54,201924,APompliano,2019-11-22 02:12:40+00:00,360,4456,,I bought more Bitcoin today 
55,201924,APompliano,2019-11-21 20:55:26+00:00,132,1216,,"Fear and fatigue in the markets. Sentiment fairly negative. People capitulating. The bears laughing loudly. And yet, Bitcoin just keeps producing block after block after block..."
56,201924,APompliano,2019-11-20 21:51:20+00:00,0,8,,"Add some Bitcoin in there, Kevin. No brainer!"
57,201924,APompliano,2019-11-20 14:46:09+00:00,100,493,,Bitcoin’s monetary system is built on verifiable truth. Fiat monetary systems are built on trust &amp; power. The adoption of Bitcoin is the ultimate “speaking truth to power.”
58,201924,APompliano,2019-11-20 14:43:42+00:00,500,2168,,"Bitcoin was built by an unknown person or group and has grown to be a $150 billion asset. It is a leaderless, permissionless system. The legacy finance system doesn’t understand it, because their world is built on hierarchy &amp; permission. One is sustainable, the other is not."
59,201924,APompliano,2019-11-20 14:21:48+00:00,863,3547,,PayPal CEO owns Bitcoin. That’s it. No other crypto. Only Bitcoin. 
60,201924,APompliano,2019-11-20 12:14:01+00:00,26,93,,"New episode is live with @billbarhydt! We discuss Abra's recent announcements, the need for better banking globally, how Bill sees Bitcoin becoming more important in the future, and where he plans to take Abra next. This is a great one. Enjoy! "
61,201924,APompliano,2019-11-20 00:49:38+00:00,0,0,,He’s been doing that since 2013. Bitcoin doesn’t care 
62,201924,APompliano,2019-11-19 23:39:18+00:00,13,71,,"Alan Lane (@SilvergateCEO) recently took Silvergate Bank public. They have become one of the most important pieces of infrastructure in the industry. He tells me everything in this interview, including why he believed in Bitcoin before his peers "
63,201924,APompliano,2019-11-19 23:17:47+00:00,137,870,,Bitcoin allows people to trust themselves more than their bank.
64,201924,APompliano,2019-11-19 20:16:06+00:00,206,1066,,Bitcoin is the base unit of account in an alternative financial system. Millions of people are already opting out of the traditional system for the new one.
65,201924,APompliano,2019-11-19 15:31:06+00:00,602,3093,,Bitcoin is up 122% this year alone! 
66,201924,APompliano,2019-11-18 13:02:55+00:00,93,582,,Legacy banks are constantly running marketing campaigns for Bitcoin.
67,201924,APompliano,2019-11-14 16:31:18+00:00,1,12,,"Gold starts with a G. Bitcoin starts with a B. B comes before G in the alphabet. Therefore, Bitcoin is superior to Gold. (kidding!) "
68,201924,APompliano,2019-11-14 16:10:30+00:00,320,1398,,This is really cool. An anonymous group has set up a fund to invest $75M in Bitcoin into companies that are building tools for privacy and anonymity. What did they call it? The Unknown Fund. Another solid effort to protect us all. https://www.unknown.fund/press-release
69,201924,APompliano,2019-11-14 14:05:20+00:00,0,9,,His hair is too fabulous for everyone. They're jealous! 
70,201924,APompliano,2019-11-14 01:55:39+00:00,0,2,,I'm working on a new ad format that should help solve this problem :)
71,201924,APompliano,2019-11-13 16:22:03+00:00,244,1951,,Westerners are too spoiled to understand the global importance of Bitcoin.
72,201924,APompliano,2019-11-12 17:05:31+00:00,186,1041,,"Every time central bankers print money and cut interest rates, they run a marketing campaign for Bitcoin."
73,201924,APompliano,2019-11-12 16:54:06+00:00,515,2987,,Bitcoin is well on its way to becoming the next global reserve currency.
74,201924,APompliano,2019-11-12 15:46:25+00:00,0,1,,"Yes, I find Peter to be very smart and well informed on almost everything (except Bitcoin obviously)"
75,201924,APompliano,2019-11-12 00:28:46+00:00,312,1402,,Important message as we enter the next Bitcoin bull market: - BTC is very volatile - You can lose all of your money - Only invest what is ok to lose - Twitter is not investment advice - Don't buy BTC with credit cards - Keep low time preference - Do your own research 
76,201924,APompliano,2019-11-11 21:16:04+00:00,147,790,,Bitcoin has the most disciplined central bank in the world.
77,201924,APompliano,2019-11-11 16:34:32+00:00,149,825,,Central banks try to solve everything by printing more money. Bitcoin solves everything by producing more blocks. Choose your system wisely.
78,201924,APompliano,2019-11-11 13:20:46+00:00,695,2054,,"China is literally running front page stories about Bitcoin in their largest newspapers. Things are about to get very, very interesting... "
79,201924,APompliano,2019-11-11 12:31:41+00:00,33,104,,"New episode with @_ConnerBrown_ is live! We discuss smart contracts, common misunderstandings of Bitcoin, why every political candidate should love Bitcoin, and the relationship between open source software, power, &amp; the institutions of today. Enjoy! "
80,201924,APompliano,2019-11-11 12:25:13+00:00,268,970,,[New Post] Bitcoin's evolution is very similar to the early days of the internet. People should spend less time evaluating where we are today &amp; more time focusing on where we are going. Technology continues to improve rapidly and Bitcoin is no different. 
81,201924,APompliano,2019-11-11 02:12:09+00:00,25,205,,"I just finished writing tomorrow's letter to investors. It includes references to ARPANET, the $300 million AOL spent on CD-ROMs in 1990s, and why people must look at the future of Bitcoin and not the current state. Don't miss this one. Sign up today. "
82,201924,APompliano,2019-11-11 02:10:08+00:00,0,5,,"I see you have come here to learn after @polina_marinova educated you on bitcoin. Glad to have another new Bitcoiner in our midsts, Cara!"
83,201924,APompliano,2019-11-11 01:15:29+00:00,0,1,,YTD is an industry standard measurement of every financial asset. Do the numbers for the last decade and it looks much more egregious in favor of Bitcoin.
84,201924,APompliano,2019-11-11 00:50:04+00:00,273,1134,,Bitcoin YTD: 145% S&amp;P 500 YTD: 23% Bitcoin has returned 6x more than stocks to investors so far this year.
85,201924,APompliano,2019-11-11 00:11:30+00:00,110,671,,"We are still in the phase of Bitcoin &amp; crypto adoption where the default user experience is horrible. This will change over time. But even with these challenges, the financial services available in the digital currency world far outweigh the services in legacy financial system."
86,201924,APompliano,2019-11-10 16:54:51+00:00,303,2262,,The Bitcoin halving is not priced in.
87,201924,APompliano,2019-11-10 16:06:52+00:00,75,356,,International clients are starting to buy more NYC-based real estate using Bitcoin. People are waking up to the idea that a single global currency has significant benefits... 
88,201924,APompliano,2019-11-09 15:27:19+00:00,141,649,,This week in crypto: 1. ECB considering a digital euro 2. Tencent approved for virtual bank 3. Silvergate Bank went public 4. Square sold $148M in BTC in Q3 5. Bitcoin is still not dead :) Another great week of progress!
89,201924,APompliano,2019-11-09 00:49:10+00:00,33,161,,"Every morning I write a letter to more than 38,000 investors about Bitcoin and the crypto industry. The readers manage more than $3 trillion combined. Don't miss what the smart money is reading. http://offthechain.substack.com"
90,201924,APompliano,2019-11-09 00:25:13+00:00,426,2260,,Met with a very well known investor from China today. The amount of innovation around Bitcoin and blockchain in that country is incredible. Westerners are very uninformed about what is actually happening on the ground in China.
91,201924,APompliano,2019-11-08 14:26:28+00:00,83,293,#GetOffZero,The CIOs at the only two public pensions in America to be invested in Bitcoin and blockchain understand where we are headed. They have ~ 1% of their assets invested. Eventually every pension will have to #GetOffZero 
92,201924,APompliano,2019-11-08 13:27:06+00:00,17,61,,"If you purchase a Coinmine, you now earn interest on what you mine if you are mining Bitcoin or Ether. Another update that brings value without existing Coinmine owners having to do anything. This is the future of computing... "
93,201924,APompliano,2019-11-08 02:04:42+00:00,381,2016,,Elon Musk built SpaceX to help humans escape from being a single planet species. Satoshi Nakamoto built Bitcoin to help humans escape from having their wealth inflated away. Sometimes new ideas are necessary to escape systematic problems.
94,201924,NickSzabo4,2019-11-22 19:24:06+00:00,326,1225,,"A digital currency that would survive a nuclear war: the full Bitcoin transaction history, all the way back to the genesis block, exists in over 9,000 copies located in over 90 countries -- and that's just counting the copies running live. https://bitnodes.earn.com"
95,201924,NickSzabo4,2019-11-18 21:01:56+00:00,5,68,,Will corporate journalists and central bank paid macroeconomists yet again whining and screaming about Bitcoin finally Kill Bitcoin?!?!?! Click here to find out!!!!!
96,201924,NickSzabo4,2019-11-09 06:04:38+00:00,0,32,,"No. Bitcoin is already successful. That said it has great potential to become far more successful still, and is in its basic architecture quite superior as a form of money to any digitally centralized or fiat currency."
97,201924,NickSzabo4,2019-11-09 05:06:35+00:00,0,7,,"They'll come up with an even bigger Hail Mary next year, just watch."
98,201924,NickSzabo4,2019-11-09 04:52:07+00:00,1,60,,"(a) that's only one of several applications of Bitcoin, (b) there are places on the globe where it's still quite relevant, where the fiat money is far more than mildly unsound."
99,201924,NickSzabo4,2019-11-08 04:50:58+00:00,0,4,,"Haha I see the analogy. :-) Alas, Bitcoin can fix most financial things, not most other things, so traditional politics is still important, sorry."
100,201924,arrington,2019-11-18 05:45:48+00:00,109,612,,Bank of America just fired one of the top five venture capitalists in Silicon Valley. My only guess is he bought bitcoin. 
101,201924,lopp,2019-11-21 14:51:07+00:00,13,73,,"Two men broke into the Simply Delicious Food Market in Vernon, Canada, to grab cash from its Bitcoin ATM. They stole 2 canisters holding about $4,000 USD but left behind a third canister that had $50,000 USD! https://www.vernonmorningstar.com/video/thieves-smash-way-into-vernon-business/"
102,201924,lopp,2019-11-21 13:08:16+00:00,58,753,,I just asked around and it turns out that we do not currently have consensus to allow Bitcoin to die at this time. 
103,201924,lopp,2019-11-20 18:22:00+00:00,114,560,,Q: What's stopping big banks and governments from buying all the bitcoins and taking over the network? A: The fact that many bitcoin owners don't want to trade sound money for unsound money and the fact that being a bitcoin whale doesn't give you power over the protocol.
104,201924,lopp,2019-11-19 14:18:21+00:00,120,483,,The 6th richest bitcoin address holds $650M worth of BTC that were stolen from MTGOX in 2011 but never moved after that. H/T @coinmetrics https://bitinfocharts.com/bitcoin/address/1FeexV6bAHb8ybZjqQMjJrcCrHGW9sb6uF https://coinmetrics.substack.com/p/coin-metrics-state-of-the-network-d2e
105,201924,lopp,2019-11-18 15:15:12+00:00,30,228,,You'd probably be surprised by how many bitcoin owners don't know about the halvings... 
106,201924,lopp,2019-11-17 19:40:07+00:00,42,219,,"Bitcoin co-opted one altcoin idea: The first issuance cut in 2012 was called ""the halving."" Dogecoin was created in 2013; its userbase memified the 2014 cut to ""the halvening."" Somehow it caught on and since Bitcoin's 2016 cut it has been ""the halvening."" "
107,201924,lopp,2019-11-17 15:50:14+00:00,202,1043,,"Less than 6 months until we enter the 4th era of bitcoin inflation, at which point BTC will fall below the 2% inflation rate targeted by the Federal Reserve. https://bitcoinblockhalf.com/"
108,201924,lopp,2019-11-17 13:42:26+00:00,866,3829,,"Bitcoin miners don't ""solve complicated math problems."" They make 100,000,000,000,000,000,000 guesses per second @permutations of an 80 byte block header until they find one with a hash that has enough leading zeroes. Not complicated. Not a math problem. Just a lot of hard work."
109,201924,lopp,2019-11-13 21:04:16+00:00,0,2,,@99BitcoinsHQ It might be interesting for you to create a chart that overlays the bitcoin exchange rate with all of the obituaries. I wonder if a high volume of obituaries correlates with good times to buy BTC. 
110,201924,lopp,2019-11-13 15:24:57+00:00,283,1545,,"Q: Is 21 million bitcoin enough to power a global economy? A: No, but 2.1 quadrillion satoshis ought to suffice."
111,201924,lopp,2019-11-11 15:49:29+00:00,2,55,,"It's always the case, by design. You might mine bitcoin if you have a competitive edge (low costs) or because you value the privacy of receiving coins with no history."
112,201924,lopp,2019-11-11 15:46:12+00:00,128,1014,,Q: How much does it cost to mine 1 bitcoin? A: Approximately 1 bitcoin.
113,201924,lopp,2019-11-10 12:39:03+00:00,1,28,,"Full validation sync of Parity Bitcoin (commit 7fb158d) to block 601,300 on my benchmark machine took 2 days, 2 hours, 10 minutes."
114,201924,lopp,2019-11-08 14:22:17+00:00,15,54,,"An East Hollywood woman known as one of two ""Discount Bitcoin Bandits,"" who robbed five people under the pretense of selling them digital cryptocurrency as it ballooned in value in late-2017 and early-2018, was convicted of a robbery charge Thursday. "
115,201924,VentureCoinist,2019-11-22 13:42:26+00:00,1,31,,"Consider the time horizon that investors are looking to store value over. If you think days-weeks then yes the USD can store value. But over a lifetime its horrendous. Now consider Bitcoin’s ability to store value over 1 year, 3 years, 5 years..."
116,201924,VentureCoinist,2019-11-21 11:32:28+00:00,15,52,,The best post you will read about Bitcoin this week: https://medium.com/@byrnehobart/investing-in-bitcoin-the-asset-allocators-perspective-70c4aa4f221c •Bitcoin is a store of value that got invented backwards •How $BTC fits in a portfolio •Valuation framework based on % chance it replaces Gold h/t @nic__carter for making me aware of @byrneseyeview
117,201924,VentureCoinist,2019-11-20 15:49:00+00:00,2,74,,Would you be more inclined to buy & hold $BNB if there was a Bitcoin dividend? 
118,201924,VentureCoinist,2019-11-20 15:37:43+00:00,3,216,,"Saying that all miners have capitulated is kinda like saying ""everyone on my feed is bullish so price has to drop"" when you follow 139 of your friends who collectively own about $10,142.51 of Bitcoin."
119,201924,VentureCoinist,2019-11-20 15:30:01+00:00,0,8,,Bitcoin dividend doesn't sound too bad
120,201924,VentureCoinist,2019-11-15 20:41:40+00:00,95,287,,"Asset price bubbles: •Nikkei = $2.2T lost •Tech bubbles = $5T lost •US Housing bubble = $6.5T lost •Bitcoin ""bubble"" = $.3T lost source: @CoinSharesCo chart from 2019 Crypto Trends Report"
121,201924,VentureCoinist,2019-11-15 20:10:24+00:00,0,2,,if you're a degen on high leverage you'll end up with 0 bitcoin. was speaking from a trading perspective. if I wasn't a longterm bitcoin bull I wouldn't be here
122,201924,VentureCoinist,2019-11-15 20:02:04+00:00,3,47,,The $BTC swing from 8700-&gt;9ks did not work twice. Stopped on new lows for November. With Bitcoin sliding lower it generally presents an opportunity for large cap alts to gain. That's not happening either. Rough Friday for any bull. 
123,201924,VentureCoinist,2019-11-15 19:45:28+00:00,0,14,,I have an episode I'm editing now which agrees with your bullets. Showing tether discount there as well which can be a gauge of bitcoin demand (otc onramp)
124,201924,VentureCoinist,2019-11-11 20:00:19+00:00,0,5,,appreciate the honesty. I clicked and my bitcoin cash account just went negative
125,201924,VentureCoinist,2019-11-10 21:42:36+00:00,0,2,,we discussed Bitcoin a large majority of the conversation. this was one clip
126,201924,VentureCoinist,2019-11-10 18:14:34+00:00,0,10,,love the initiative 
127,201924,VentureCoinist,2019-11-10 18:13:18+00:00,290,940,,One of the most common misconceptions about investing in $BTC for newcomers: Bitcoin is too risky. Bitcoin is too volatile. Bitcoin is dangerous to invest in. Listen to @AriDavidPaul explain why that's nonsense. full clip: https://youtu.be/c1PZZFhhy4c
128,201924,VentureCoinist,2019-11-09 17:07:37+00:00,0,5,,I think bitcoin wins even if one jurisdiction tried to ban mining. Sure the security of the network could take a hit but capital/resources would flow somewhere else... 
129,201924,VentureCoinist,2019-11-09 17:01:07+00:00,33,118,,"Have you ever wondered: ""Can the government ban Bitcoin?"" If yes, you should read @parkeralewis most recent post: https://www.unchained-capital.com/blog/bitcoin-cannot-be-banned/ Dropping BIG facts "
130,201924,TuurDemeester,2019-11-22 20:30:54+00:00,43,207,,"It's important to note that, as Bitcoin slowly approaches maturity/saturation, its price uptrend will gradually slow down, which causes parabolic trendlines to fail. In other words, a violation of the trendline above won't be proof that the secular bull market in bitcoin is dead. "
131,201924,TuurDemeester,2019-11-22 18:11:58+00:00,25,129,,"Here's the unabridged audiobook version of our report ""The Bitcoin Reformation"". (runtime 56 minutes) https://anchor.fm/thecryptoconomy/episodes/The-Bitcoin-Reformation---by-Tuur-Demeester-e94mjn"
132,201924,TuurDemeester,2019-11-22 17:48:27+00:00,695,2554,#buythedip,"Bitcoin's parabolic uptrend which started in January 2015 is still intact. Now nearly touching support again, for the first time since March 2019. #buythedip"
133,201924,TuurDemeester,2019-11-21 23:21:37+00:00,82,488,,Because Bitcoin will be adopted as a store of value before it's used as a medium of exchange. 
134,201924,TuurDemeester,2019-11-20 01:50:14+00:00,11,47,,Imo one of the best DIY Bitcoin cold storage guides out there: 
135,201924,TuurDemeester,2019-11-20 01:49:38+00:00,1,10,#smartcustody,Bitcoin #smartcustody book cover and contents:
136,201924,TuurDemeester,2019-11-20 01:15:17+00:00,10,33,,"Christopher Allen talking Bitcoin Smart Custody, Self-Sovereign Identity at @unchainedcap in Austin."
137,201924,TuurDemeester,2019-11-19 18:01:00+00:00,8,33,,"Je suis ravi de partager avec vous la traduction française de notre rapport: ""La Réforme Bitcoin"". https://medium.com/@romainrouphael/la-r%C3%A9forme-bitcoin-8775b460a04a"
138,201924,TuurDemeester,2019-11-17 16:58:46+00:00,4,34,,"Critical but fair take on ""The Bitcoin Reformation"", by CT's Ryan Singer: "
139,201924,TuurDemeester,2019-11-14 22:09:45+00:00,18,82,,"Excited to see a good quality audiobook version of ""The Bitcoin Reformation"". (it's free) "
140,201924,TuurDemeester,2019-11-14 18:57:39+00:00,11,30,,"A thread for news items that illustrate the trends described in ""The Bitcoin Reformation"". Link to report: https://docsend.com/view/ijd8qrs"
141,201924,TuurDemeester,2019-11-14 13:24:46+00:00,0,1,,Thanks. It seems like his assumption is the value of fiat currencies is not fundamentally undermined by perpetual QE. From there I can see how he'd be skeptical about Bitcoin having a long term future.
142,201924,TuurDemeester,2019-11-13 17:46:19+00:00,6,22,,"(In Dutch) @aaronvanw, @jwburgers and @gkboris discuss our report ""The Bitcoin Reformation"": "
143,201924,TuurDemeester,2019-11-13 17:24:38+00:00,3,28,,"Finnish translation of our report ""The Bitcoin Reformation"" is now complete. Check it out here: "
144,201924,TuurDemeester,2019-11-12 21:53:35+00:00,0,5,,Welcome. It made me regret not reviewing The Sovereign Individual before finishing The Bitcoin Reformation report.
145,201924,TuurDemeester,2019-11-08 17:20:42+00:00,1,44,,"To my knowledge, out of the top 100 bitcoin influencers, 6 live in Austin already (I won't name names) - double that of 2 years ago. "
146,201924,TuurDemeester,2019-11-08 16:02:34+00:00,0,1,,"Imo Bitcoin is here to stay. Also ""The P2P Cash Reformation"" isn't as sexy a title ;-)"
147,201924,TuurDemeester,2019-11-08 14:06:22+00:00,35,223,,"Our report ""The Bitcoin Reformation"" had 7,000 visits and was downloaded 2,800 times in the first 24 hours. Translations in French &amp; Finnish on the way. https://docsend.com/view/ijd8qrs"
148,201924,TuurDemeester,2019-11-08 13:53:52+00:00,0,0,,51% attack to clawback funds is +70% cheaper on Ethereum vs Bitcoin.
