,period,username,date,retweets,favorites,hashtags,text
30,202021,aantonop,2020-03-13 15:33:43+00:00,44,227,,"2 Months Ago, Andreas Antonopoulos Explained Why Bitcoin Would Crash https://cointelegraph.com/news/2-months-ago-andreas-antonopoulos-explained-why-bitcoin-would-crash/amp via @cointelegraph PS. Once again Cointelegraph wrote an article about my opinions without asking me for comment. This is why I don't do interviews with Cointelegraph."
31,202021,aantonop,2020-03-13 06:06:13+00:00,1,25,,"No that's not what I said or what it is. Bitcoin is not a hedge against short term market movement. Its a hedge against long term restriction of freedom and access to economic systems. Its always been about ""the other 6 billion"", not ""institutional investors"". Hard lesson"
32,202021,aantonop,2020-03-13 04:13:47+00:00,1,14,,The Fed just threw 1.5T at the repo markets and the stock market didn't even blink. Bitcoin had a bad day on the end of a good decade. Fiat just started to price in its bad decade - got a long way to go to catch up to the reality
33,202021,aantonop,2020-03-13 04:10:48+00:00,0,8,,"The currency wars just kicked off big time. The one that is highest volatility and obvious risk got hit hard. But this is a marathon not a sprint, and Bitcoin is the marathoner. The fundamental function of Bitcoin is still the same"
34,202021,aantonop,2020-03-12 16:14:07+00:00,15,51,#Bitcoin #Bitcoin,Who can blockchain technology help empower and how can you spread adoption? These topics were discussed with Crypto Entrepreneurs in this interview: https://podcasts.apple.com/us/podcast/andreas-m-antonopoulos-on-bitcoin-adoption-other-six/id1450724538?i=1000461993173 #Bitcoin
35,202021,aantonop,2020-03-09 23:22:47+00:00,2,11,,"I'm not a bitcoin maximalist. Bitcoin opened the door. If you think we need other approaches, build them. I only care about whether people have the freedom to choose anything they want, without interference, state monopolies and surveillance/totalitarian control"
36,202021,aantonop,2020-03-08 20:02:06+00:00,207,455,#Bitcoin #Bitcoin,New to #Bitcoin? Want to teach a friend or loved one about the power of Bitcoin? Share this! 
37,202021,aantonop,2020-03-08 04:59:05+00:00,0,4,,"No. Anyone can generate new bitcoin addresses, by the thousands per second. Governments have blacklisted 20 addresses, as if they're bank accounts. The blacklist applies only to exchanges and US citizens trading with those accounts. That's not how the tech works. It's futile"
38,202021,cz_binance,2020-03-26 06:26:52+00:00,201,861,,Satoshi Nakaboto: ‘Brave browser adds support for Bitcoin’ 
39,202021,cz_binance,2020-03-25 04:46:30+00:00,498,2150,#bitcoin #bitcoin,"As we get used to talk about Trillions, a modest $2 trillion market cap of #bitcoin will put 1 BTC at $100,000. Not such a hard to imagine number now, right? As most BTC are not for sell (HODLers), we only need a small portion of that $2t to buy to reach it."
40,202021,cz_binance,2020-03-24 21:58:33+00:00,151,669,#bitcoin #bitcoin,"Start your buy #bitcoin journey directly in your @brave browser with @Binance Open Platform initiative, a small step in moving @Binance to an infrastructure provider."
41,202021,cz_binance,2020-03-23 21:57:03+00:00,116,388,#bitcoin #bitcoin,"According this website, total M2 money supply for USD is $15.x trillion as of Feb 2020. It was $7.x trillion in 2008. Can you work out how much poorer you become over that peroid just because of that? And over the last few days? #bitcoin fixes this https://tradingeconomics.com/united-states/money-supply-m2"
42,202021,cz_binance,2020-03-20 19:37:00+00:00,61,261,#btc #btc,"Some of my naïve thoughts about: Is #btc a safe haven or not The system is broken. Hate the game, not the players Bitcoin fixes this Long bitcoin, short the bankers "
43,202021,cz_binance,2020-03-20 15:26:56+00:00,2,27,#bitcoin #bitcoin,"Statistically, I have been bullish about #bitcoin from 2013 ($200) to now. Do the math!"
44,202021,cz_binance,2020-03-20 08:23:43+00:00,16,86,,"The first 1/3 of the video with http://finder.com yesterday. This was before the market pump. Talked about store of value of bitcoin, etc. "
45,202021,cz_binance,2020-03-19 23:53:10+00:00,3,57,#bitcoin #bitcoin,"I didn’t comment. Actually, let me try to comment everyday and see what #bitcoin does."
46,202021,cz_binance,2020-03-19 23:47:29+00:00,413,1735,,Bitcoin Rally Leaves Stocks In The Dust 
47,202021,cz_binance,2020-03-18 02:12:29+00:00,21,168,#bitcoin #bitcoin,"Not blaming anyone in particular, but the system no longer works. People have figured out how to game the system long ago. #bitcoin fixes this. No printing possible. 3/3"
48,202021,ErikVoorhees,2020-03-27 22:18:48+00:00,20,112,#bitcoin #bitcoin #finance #EndTheFed,"""Is the Fed just going to print money?"" Watch 3:24 to 3:43 Federal Reserve President Neel Kashkari https://www.cbsnews.com/video/coronavirus-crisis-fed-official-neel-kashkari-uncertain-how-economy-will-fare-60-minutes-2020-03-22/ via @CBSNLive #bitcoin #finance #EndTheFed"
49,202021,ErikVoorhees,2020-03-24 01:02:22+00:00,7,135,,You need to add a zero to that. $250k bitcoin would only mean it had barely surpassed golds market cap. Doesn’t require USD hyperinflation. $2.5m BTC might though
50,202021,ErikVoorhees,2020-03-20 18:13:01+00:00,1,38,,"""Easily manipulated"" is hard to define. Markets can always be manipulated if people are willing to risk capital to do so. As Bitcoin grows, it becomes harder to manipulate, and unless you're trying to trade it day to day, the manipulation is just noise. Definitely speculative tho"
51,202021,ErikVoorhees,2020-03-20 17:56:04+00:00,4,42,#ControlYourKeys,A great way to get started in Bitcoin and learn how easy it can be to #ControlYourKeys
52,202021,ErikVoorhees,2020-03-20 16:39:47+00:00,132,685,#Bitcoin #Bitcoin,"For those who like how the political and financial system works, the banks are here for you. For everyone else, #Bitcoin is here for you."
53,202021,ErikVoorhees,2020-03-19 01:57:29+00:00,56,280,#bitcoin #bitcoin,“There are no limits to our commitment to printing the euro.” Could a miner pls put this in the first #bitcoin block post halving? 
54,202021,ErikVoorhees,2020-03-18 17:25:12+00:00,484,2779,,Oil down 20%. Stocks down 8%. Gold down 3%. Bitcoin... roughly flat.
55,202021,ErikVoorhees,2020-03-16 02:21:29+00:00,1,30,,"Physical cash and bitcoin are similar in this regard, correct. But physical cash can only be transferred physically between people. Bitcoin can be sent anywhere instantly on Earth."
56,202021,ErikVoorhees,2020-03-15 21:36:30+00:00,59,302,,"When Bitcoin has problems, the market clears. It is volatile, but unadulterated. When fiat has problems, it gets printed. It is smoother, and forever toward zero. Over the short term, the latter is more comfortable. Over the long term, the former inevitably wins. "
57,202021,ErikVoorhees,2020-03-13 04:23:25+00:00,0,2,,"I do use it. It is how I save, and how I occasionally spend. I avoid fiat, because it’s garbage. Bitcoin is far more civilized than flag money."
58,202021,ErikVoorhees,2020-03-13 04:05:12+00:00,1,23,,"Bro, some of us have been through 95% declines in Bitcoin. Zoom out and watch us bask in the glory of history."
59,202021,ErikVoorhees,2020-03-13 04:02:31+00:00,550,2916,,"No, Bitcoin as a store of value isn’t dead just because it had a super shitty day. No, Ethereum and defi aren’t dead just because they had a super shitty day. In the coming months the world will see what anti-fragile means."
60,202021,ErikVoorhees,2020-03-13 00:06:09+00:00,91,310,,A letter I wrote today to the ShapeShift team: On Bitcoin and Being Born in the Dark 
61,202021,ErikVoorhees,2020-03-12 14:35:51+00:00,182,1154,,Bitcoin still up 50% YoY. Probably the only asset in the world.
62,202021,PeterLBrandt,2020-03-27 21:24:06+00:00,56,506,,"For BTC, this is the perfect storm. If Bitcoin cannot rally on this, then crypto is in BIG trouble."
63,202021,PeterLBrandt,2020-03-27 01:11:54+00:00,8,49,#crypto #bitcoin #bitcoin,Weekly #crypto report published for #bitcoin Live members. Link to report: https://buff.ly/39oa9hw
64,202021,PeterLBrandt,2020-03-20 12:10:37+00:00,3,55,#crypto #bitcoin #bitcoin,Weeklyl #crypto report for #bitcoin Live members was published. Link &gt;&gt; https://buff.ly/2J6gPGk
65,202021,PeterLBrandt,2020-03-17 13:02:11+00:00,136,974,#Grossly_over_rated,Bitcoin halving = #Grossly_over_rated The daily trading volume of BTC = the REAL supply of BTC The daily reduction of mined $BTCs (NEW supply) equals approx 2/100th of 1% of REAL supply Reduction of NEW supply b/c of halving as % of REAL supply = chump change
66,202021,PeterLBrandt,2020-03-16 12:37:29+00:00,20,180,,"EU Carbon Allowances now in bear market, target 16.20. $ECF_F Let's all admit it -- with COVID-19 pandemic and global equities, Bitcoin, PMs in free-falls, not many people will really cares about hugging a tree. The color green is now out of favor. "
67,202021,PeterLBrandt,2020-03-12 21:59:32+00:00,8,44,#crypto #bitcoin #bitcoin,Weekly #crypto report for #bitcoin live members. Link to report &gt;&gt; https://buff.ly/39KfYqQ
68,202021,brian_armstrong,2020-03-20 05:08:35+00:00,58,321,,New landing pages up to help educate people about Bitcoin 
69,202021,brian_armstrong,2020-03-19 18:29:08+00:00,14,83,,A few more great options: Wences Casares on Bitcoin as a new form of money: https://www.youtube.com/watch?v=yPIvqJsCOSo The Bullish Case for Bitcoin by Vijay Boyapati 
70,202021,brian_armstrong,2020-03-18 19:50:23+00:00,160,611,,These are my three go-tos: Listen: Andreas Antonopoulos podcast on Why We Need https://www.defiance.news/podcast/why-we-need-bitcoin-andreas-m-antonopoulos BitcoinWatch: Bitcoin 101 with Balaji Srinivasan https://www.youtube.com/watch?v=JIxwTx7o_B4 Read: Why Bitcoin Matters by Marc Andreessen 
71,202021,brian_armstrong,2020-03-18 19:48:57+00:00,187,1083,,"When you're trying to help someone understand Bitcoin for the first time, what are the most effective links you send them?"
72,202021,brian_armstrong,2020-03-12 21:30:13+00:00,38,311,,"Excited to finally have batching of Bitcoin transactions live! https://blog.coinbase.com/coinbase-rolls-out-bitcoin-transaction-batching-5f6d09b8b045 Coinbase generates a lot of on-chain Bitcoin transactions, and I'm glad we're making them more efficient now."
73,202021,brian_armstrong,2020-03-09 19:30:06+00:00,5,73,,"Also, how many ""blow to bitcoin"" headlines are we going to do here guys?? https://www.forbes.com/sites/billybambrough/2019/01/30/blow-to-bitcoin-as-ceo-warns-crypto-winter-could-turn-nuclear/?ss=crypto-blockchain&amp;utm_source=TWITTER&amp;utm_medium=social&amp;utm_content=2110509630&amp;utm_campaign=sprinklrForbesCrypto#71a206be1078 https://www.forbes.com/sites/billybambrough/2020/02/16/blow-to-bitcoin-as-significant-us-crackdown-suddenly-revealed/#3ed2782f1191 https://www.forbes.com/sites/billybambrough/2019/07/23/blow-to-bitcoin-as-top-accountants-make-serious-facebook-warning/#39c28ba74a32 https://www.forbes.com/sites/billybambrough/2019/11/14/blow-to-bitcoin-as-former-ecb-boss-makes-dire-warning-over-cryptos-future/#1712907d5e30"
74,202021,brian_armstrong,2020-03-09 17:38:45+00:00,311,2886,,"Surprised we're seeing the Bitcoin price fall in this environment, would have expected the opposite."
75,202021,APompliano,2020-03-29 19:48:06+00:00,1,4,,"Yes, probably"
76,202021,APompliano,2020-03-28 13:53:33+00:00,0,3,,"I didn't say it would be a failed idea. I said people would have to revisit their thesis. I don't think Bitcoin is going anywhere, but the current thesis will need to play out in next 24 months to validate it."
77,202021,APompliano,2020-03-27 19:22:14+00:00,10,77,,"You can now watch the full video of my interview with @Benaskren from today. We talk Bitcoin, NCAA and Olympic wrestling, challenges facing small businesses due to COVID-19, Jon Jones' arrest, and his take on rising stars in the UFC. "
78,202021,APompliano,2020-03-27 19:16:23+00:00,15,76,,"New episode with @Benaskren is live! We discuss his views on Bitcoin, involvement in the NCAA &amp; Olympic wrestling communities, challenges facing small businesses due to COVID-19, Jon Jones' arrest, and his take on rising stars in the UFC. Enjoy! "
79,202021,APompliano,2020-03-27 17:48:34+00:00,0,31,,Not true. There were bitcoin lost or destroyed yesterday...
80,202021,APompliano,2020-03-27 17:47:11+00:00,469,2429,,"Fiat money is getting more plentiful. Bitcoin is getting more scarce. Educate yourself. No one will look out for you, but you."
81,202021,APompliano,2020-03-26 23:59:41+00:00,0,1,,I don’t think I talked about Bitcoin once in that piece :) it is about macro and not bitcoin
82,202021,APompliano,2020-03-25 12:34:01+00:00,36,127,,"New episode with @SantiagoAuFund is live! We discussed his dollar milkshake theory, what impact the strong dollar will have on other assets, his thoughts on gold &amp; Bitcoin, &amp; why all currency comparisons should be relative. Highly recommend this one! "
83,202021,APompliano,2020-03-24 23:46:42+00:00,327,1929,,The Fed's $6 trillion stimulus plan would be enough to buy the entire market cap of Bitcoin more than 48 times.
84,202021,APompliano,2020-03-24 23:38:07+00:00,166,1203,,"Wall Street will hate it, but nobody has been more right about the macro economy than Gold and Bitcoin investors. They have been calling for these insane levels of QE for awhile. Was just a matter of time."
85,202021,APompliano,2020-03-24 17:19:13+00:00,16,326,,"You keep commenting on my personal appearance every time you tweet at me. It is weird and creepy. Stop dodging the facts - Bitcoin outperformed your calls for the last 5 years. People could have just bought it, held it, and outperformed you "
86,202021,APompliano,2020-03-24 17:14:11+00:00,1,20,#BigFacts,"Ok, Boomer. Bitcoin is the best performing asset for the last decade. People literally could have bought it and held it for the last 5 years and outperformed all your calls combined over same time period. #BigFacts"
87,202021,APompliano,2020-03-24 17:08:58+00:00,732,2947,,12 month performance of assets: S&P: - 14% DJIA: - 21% Gold: + 25% Bitcoin: + 69% Educate yourself. Wall Street ain't looking out for you!
88,202021,APompliano,2020-03-24 14:59:26+00:00,2,24,,"You can deposit bitcoin in BlockFi, but notice I said US dollars :) Lots of people sitting in cash from traditional markets right now so they are earning very little on that cash. Digitizing you’re dollars and earning 8.6% APY will be attractive to some"
89,202021,APompliano,2020-03-24 14:11:27+00:00,1002,3284,,The government wants to give stimulus money to Americans through a digital dollar. This will onboard hundreds of millions of people to Bitcoin. 
90,202021,APompliano,2020-03-24 11:33:38+00:00,24,120,,"You can now watch the full interview with @PrestonPysh on YouTube. We discuss how currencies have historically failed, why the Fed's response is necessary, how the digital dollar for UBI will accelerate adoption, and Bitcoin's volatility being a feature. "
91,202021,APompliano,2020-03-24 11:30:41+00:00,53,219,,"New episode with @PrestonPysh! We discuss the current liquidity crisis, the Fed's monetary stimulus plans, the proposed digital dollar for UBI, how currencies have historically failed, &amp; why Bitcoin's volatility is a feature, not a bug. Enjoy! "
92,202021,APompliano,2020-03-23 21:18:58+00:00,2,44,,"Can't. Have a recording scheduled then. Plus, Bitcoin is non-correlated. Just run the math equation. Don't need 500 people for that ;)"
93,202021,APompliano,2020-03-23 21:17:38+00:00,0,1,,"Shorting the dollar and being long any asset is going to be a great trade when they systematically weaken the dollar. Obviously I believe short dollar, long Bitcoin will be the killer trade, but oil, gold, equities will all rise then too."
94,202021,APompliano,2020-03-23 12:45:05+00:00,0,10,,"I'm not worried about Bitcoin. We are seeing the systematic stress test of a lifetime right now in the legacy system. Bitcoin is a great hedge against that chaos, but I'm more worried about the millions of people who are going to get really hurt by all this at the moment."
95,202021,APompliano,2020-03-22 14:30:46+00:00,0,0,,That comment had nothing to do with bitcoin. It is just what will be necessary. Many non-Bitcoiners agree
96,202021,APompliano,2020-03-20 15:41:22+00:00,178,732,,"[NEW POST] The Best And Worst Assets Coming Out Of The Corona Financial Crisis Today I covered my thoughts on public equities, oil, gold, and Bitcoin over the next 24 months, along with sharing what I've done in my personal portfolio recently. Enjoy :) "
97,202021,APompliano,2020-03-19 17:25:21+00:00,0,2,,Bitcoin moving double digits up today :)
98,202021,APompliano,2020-03-19 13:57:56+00:00,6,71,,"Bitcoin is up more than 25% in the last 12 months. It has outperformed stocks, bonds, and gold. Zoom out and breathe :)"
99,202021,APompliano,2020-03-19 13:40:07+00:00,399,2300,,The only thing that will stop the current market bleeding is a MASSIVE devaluation of the US dollar. Bitcoin is widely accepted as a hedge against currency devaluation. You do the math.
100,202021,APompliano,2020-03-19 02:28:37+00:00,0,4,,"Usually no one asks but basically real estate, cash, and a small number of private investments (venture funds or startups) Simple and relatively low risk given the high level of risk I take on bitcoin side"
101,202021,APompliano,2020-03-18 23:43:17+00:00,25,249,,"8/ When the US goes to weaken the dollar, this means that it will take more dollars to buy the same amount of equities, commodities, etc. Almost every asset price should rise, but the inflation hedges are likely to rise the most (gold, Bitcoin, etc). Example: gold in 2009-2011."
102,202021,APompliano,2020-03-18 23:43:15+00:00,28,259,,"2/ In a modern day liquidity crisis, investors will sell any asset that has a liquid market so that they can gain access to US dollars. This is why you are seeing every asset sell off. You see it in equities, gold, Treasuries, Bitcoin, etc. No asset is immune."
103,202021,APompliano,2020-03-18 19:34:06+00:00,2,101,,Bitcoin is doing exactly what it is supposed to do
104,202021,APompliano,2020-03-18 13:22:25+00:00,15,70,,"New episode is live with @novogratz! We discuss current macroeconomic chaos, coronavirus &amp; the impact on society, social justice issues, how Mike is personally navigating the uncertainty, &amp; how Bitcoin is affected by recent market movements. Enjoy! "
105,202021,APompliano,2020-03-17 22:36:20+00:00,0,1,,@saifedean The Bitcoin Standard is the best starting point IMO
106,202021,APompliano,2020-03-17 01:48:22+00:00,0,5,,"No, non-correlation is better for your portfolio. Plus, Bitcoin was the best performing asset over the last decade so it is doing just fine going up and to the right :)"
107,202021,APompliano,2020-03-17 00:56:31+00:00,0,0,,"who equally weights their portfolio across 5 or 6 assets?! And Bitcoin is up 25% in the last 12 months, including the 50% drop on Thursday. I wouldn't exactly call that volatility biting you in the ass."
108,202021,APompliano,2020-03-17 00:45:06+00:00,2,25,,Bitcoin fell 50% last week in a single day and it is still up approximately 25% over the last 12 months. Every timeframe is arbitrary. The point is that correlation is a math equation and over a long period of time Bitcoin's correlation sits around 0.15 which is low.
109,202021,APompliano,2020-03-17 00:42:53+00:00,1,16,,"That may be true (nobody really knows), but that doesn't mean that my statement about Bitcoin's correlation is inaccurate either."
110,202021,APompliano,2020-03-17 00:42:00+00:00,0,1,,"Bitcoin is a much more volatile asset historically. If the S&amp;P loses 9.5% in a day, it is equivalent to Bitcoin losing 51% in a day."
111,202021,APompliano,2020-03-17 00:41:02+00:00,27,283,,"And before everyone starts complaining, I don't hate the stock market at all. I actually think it is a great opportunity to own solid businesses that can grow your wealth over time. I just don't think the Wall Street crowd is intellectually honest when they talk about Bitcoin."
112,202021,APompliano,2020-03-17 00:37:51+00:00,126,757,,"On a relative basis, the S&P 500's drop of 9.5% Thursday was equivalent to 51% drop in BTC price. BTC dropped ~ 50% the same day. S&P has gone down 9.5%, up 9%+, and back down 11%+ in last 3 days. On a relative basis, the S&P has been more volatile than Bitcoin last few days."
113,202021,APompliano,2020-03-17 00:26:52+00:00,0,9,,"Bitcoin is 24/7 so everyone is going to measure ""one day"" differently in BTC. I use the same data that Google uses (Coinbase and Morningstar) "
114,202021,APompliano,2020-03-17 00:21:55+00:00,6,66,,Bitcoin is up 25% year over year and the stock market is down a gazillion. Facts are just facts.
115,202021,APompliano,2020-03-17 00:18:34+00:00,1,11,,"This is a really good point. The data so far suggests that Bitcoin is a non-correlated asset in the short term liquidity crisis situations, but over the long term it remains non-correlated."
116,202021,APompliano,2020-03-17 00:18:02+00:00,562,3330,,"Bitcoin is basically flat today and the stock market is down double digits. Don't hear many people yelling about ""BITCOIN IS CORRELATED!"" today. Truth is correlation doesn't matter over short periods of time. Over months and years, Bitcoin remains a non-correlated asset."
117,202021,APompliano,2020-03-16 15:29:37+00:00,43,225,,"Mike Novogratz (@novogratz) and I livestreamed a podcast this morning on market chaos, the Fed's response, how this impact social justice issues, potential for MMT, Bitcoin, and what fiscal stimulus should be considered. "
118,202021,APompliano,2020-03-16 00:28:45+00:00,541,3293,,The Federal Reserve just ran a $700 billion marketing campaign for Bitcoin.
119,202021,APompliano,2020-03-16 00:07:24+00:00,3,10,,"This is true in short term during the liquidity crisis, but the monetary stimulus response will be very bullish for Bitcoin. Gold essentially went through same sequence in 2008-2011. Wrote about the nuance here. "
120,202021,APompliano,2020-03-15 21:17:45+00:00,0,2,,lol you must not understand how sound money properties work in times of QE... It is actually hysterical that you think Bitcoin is not relevant right now.
121,202021,APompliano,2020-03-15 21:11:09+00:00,835,5091,,THEY ARE LITERALLY CUTTING RATES AND PRINTING MONEY RIGHT INTO THE BITCOIN HALVING. Unbelievable.
122,202021,APompliano,2020-03-14 02:53:52+00:00,26,191,,"Bitcoin and gold are doing the same thing, just as you would expect them to in a liquidity crisis..they go down. Same thing happened to gold during liquidity crisis of 2008 too. Here is context https://pomp.substack.com/p/the-liquidity-crisis-will-drive-monetary"
123,202021,APompliano,2020-03-13 18:28:39+00:00,0,10,,Bitcoin will be one of the most discussed topics!
124,202021,APompliano,2020-03-13 17:12:40+00:00,0,1,,"I think the halving is always priced in for the market participants that understand it. The problem is that many people who hold Bitcoin today couldn’t explain it correctly, while also there will be many new market participants over next 2 years that are unaware of halving today"
125,202021,APompliano,2020-03-13 15:50:57+00:00,4,34,,"You are claiming ""Bitcoin is correlated!"" after one week of a liquidity crisis. Violates every rule of analyzing an asset's correlation."
126,202021,APompliano,2020-03-13 13:56:16+00:00,1105,4730,,Treasury Secretary Mnuchin just said the Federal Reserve and Treasury are working to provide “unlimited liquidity” to the financial system. UNLIMITED LIQUIDITY. This is going to be the greatest monetary stimulus experiment in history. Bitcoin was built for this.
127,202021,APompliano,2020-03-13 04:28:07+00:00,0,2,,"Right now, even after today's 30%+ drop in price, Bitcoin is still trading more than 25% higher than it was on this day last year. The S&amp;P is trading LOWER than it was on this day last year. :)"
128,202021,APompliano,2020-03-13 04:25:26+00:00,1,7,,"Read this and you can see why Bitcoin can be a hedge, while still dumping during a liquidity crisis. Gold did this during 2008 crisis. https://pomp.substack.com/p/the-liquidity-crisis-will-drive-monetary"
129,202021,APompliano,2020-03-13 04:12:50+00:00,1,57,,"You'll never admit it, but many folks in the macro crowd started to take Bitcoin seriously when they saw you and @RaoulGMI become interested. "
130,202021,APompliano,2020-03-13 03:04:54+00:00,30,217,,"Tomorrow's letter will cover why Bitcoin is more volatile than traditional assets, how market structure plays into that, and why the Fed's actions today to try to save traditional markets will be detrimental long term for those assets. Don't miss it. "
131,202021,APompliano,2020-03-13 02:18:04+00:00,0,3,,I don't have all the answers (no one does in Bitcoin or in traditional markets in times like this) but that is at least the way that I'm thinking through what is happening
