,period,username,date,retweets,favorites,hashtags,text
45,202011,aantonop,2020-02-10 16:44:06+00:00,21,72,#TIOMv3 #Ethereum #SmartContracts,"One year ago this week, this talk took place at @EthereumDenver. Now it’s a chapter in #TIOMv3 too. Watch “Unstoppable Code: The Difference Between Can't and Won't” http://bit.ly/2vi8NGS #Ethereum #SmartContracts"
46,202011,aantonop,2020-02-01 16:46:03+00:00,30,110,#MasteringEthereum #Ethereum,There’s a big announcement about #MasteringEthereum coming soon. Until then check out the new #Ethereum playlist and use it to learn something about Ethereum every day this month: 
47,202011,aantonop,2020-01-10 19:48:45+00:00,0,1,,"Four of my books have already been translated to German and are available on http://Amazon.de, including Mastering Bitcoin, Mastering Ethereum, and volume 1 &amp; 2 of Internet Des Geldes. Volume 3 will be out by the end of the year in German too I hope! Danke!"
48,202011,aantonop,2020-01-03 23:49:51+00:00,4,35,,Submit a reply on the Github issue. Please don't DM me. Show your work by listing PRs or Issues you have worked. You need to have experience with Github and technical experience with Ethereum/Solidity
49,202011,aantonop,2020-01-03 23:22:56+00:00,34,115,,"Hiring a (part time, 30-40 hrs total) Github Editor to release an updated print of ""Mastering Ethereum"". https://github.com/ethereumbook/ethereumbook/issues/921"
50,202011,aantonop,2020-01-03 13:07:26+00:00,0,6,,"Second edition will be for eth2.0 In the meantime, please submit a pull request if someone hasn't already. Perhaps someone from the Ethereum community will be able to help me update the code and process the PRs I'm a bit overwhelmed with work right now"
51,202011,ErikVoorhees,2020-02-07 19:06:10+00:00,18,107,,'95% Confidence': Ethereum Developers Pencil In July 2020 for Eth 2.0 Launch - CoinDesk 
52,202011,ErikVoorhees,2020-02-04 17:09:50+00:00,5,44,#bitcoin #bitcoin #ethereum #crypto,"“A freer and more prosperous humanity is far more likely if we can find ways to coexist, rather than waste time on mindless maximalism.” Good piece Kent #bitcoin #ethereum #crypto"
53,202011,ErikVoorhees,2020-02-03 22:54:32+00:00,26,82,,"And finally, if you want to bring up empiricism, you must acknowledge that most financial dapps/defi protocols and projects are getting built on Ethereum, not Bitcoin. Should they be? That's debatable, but empirically, they are, by an overwhelming margin. "
54,202011,ErikVoorhees,2020-02-03 17:59:52+00:00,7,25,#bitcoin #bitcoin #ethereum,Trade Crypto for Free with ShapeShift... and always control your own keys https://youtu.be/AnFkX6r32sY via @YouTube #bitcoin #ethereum
55,202011,ErikVoorhees,2020-02-02 18:03:48+00:00,0,32,,"Decentralization is a gradient, not an absolute. You mean to say Ethereum isn't as decentralized as Bitcoin. I don't dispute that, but which measure of decentralization are you using? Hashpower? Devs? Software and tooling? Hodler demographics? Geographic usage? Core developers?"
56,202011,ErikVoorhees,2020-02-02 17:53:22+00:00,1,33,,"You are arguing tautologically. Bitcoin emerged in X way. X can't exist again. Thus nothing else is Bitcoin. Okay... Ethereum is not Bitcoin, it is Ethereum. And Ethereum has values/attributes that Bitcoin doesn't and vice versa. Both emerged differently. Both are valuable."
57,202011,ErikVoorhees,2020-01-31 23:59:14+00:00,11,98,#bitcoin #bitcoin #ethereum,"ShapeShift was always knows as convenient, but with often poor rates. Our entire trade execution and pricing engine has been rebuilt, and today, our rates beat most other exchanges most of the time. https://coincap.io/rate-compare Trade now: https://shapeshift.com/free-trading #bitcoin #ethereum"
58,202011,ErikVoorhees,2020-01-30 15:27:34+00:00,26,139,#bitcoin #bitcoin #ethereum,"ShapeShift created CoinCap, for free real time market data on digital assets, with no ads. In my totally unbiased opinion, it remains the best way to check prices when you’re jonesing Here’s the app #bitcoin #ethereum "
59,202011,ErikVoorhees,2020-01-29 22:13:11+00:00,36,112,#bitcoin #bitcoin #ethereum,Top Programming Languages for Blockchain Developers by @ShapeShift_io https://medium.com/shapeshift-stories/top-programming-languages-for-blockchain-developers-9f4fddd803e9 #bitcoin #ethereum
60,202011,ErikVoorhees,2020-01-15 17:29:50+00:00,3,50,,"ETH is also scarce. You can see the exact supply, and it is inflationary at a set and precise rate, like Bitcoin. Bitcoin units are more scarce than Ethereum units, but both are scarce, unlike the dollar."
61,202011,APompliano,2020-01-04 16:02:39+00:00,180,984,,This week in crypto: 1. Ethereum completes Muir Glacier hard fork 2. Carnegie Mellon sets up DeFi research 3. @binance launches euro pairs 4. Google Play removes ban on Metamask 5. Bitcoin still not dead :) Onwards!
62,202011,lopp,2020-02-01 14:40:56+00:00,30,269,,"It took my benchmark machine 9 days 2 hours to full sync Parity 2.6.8 to Ethereum block 9,390,000. It performed over 47 TB of disk reads and 42 TB of disk writes, was disk IO-bound the entire time."
63,202011,lopp,2020-01-22 16:45:00+00:00,4,58,,It appears that new Parity Ethereum nodes won't do a full sync thanks to a stale bootnode list and incompatibility with Geth bootnodes due to not supporting EIP 2364. You have to manually pass in a reserved_peers file with compatible peer nodes in order to start syncing w/o warp.
64,202011,TuurDemeester,2020-01-14 02:25:45+00:00,0,0,,Seems like a pretty decent Ethereum critique - but I'm not seeing a convincing case against PoW laid out.
65,202011,adam3us,2020-02-09 05:14:22+00:00,1,7,,"they are both ICO funded altcoins. they both market newsflow. they even use the same protocol. there is limited difference. TIL tron even is already on PoS, ethereum has been trying to do that for years. (I think PoS is a mistake, but eth seems to be still proposing switching)."
66,202011,adam3us,2020-02-08 14:58:56+00:00,1,6,#Bitcoin #Bitcoin,"The competition is between Tron and Ethereum. Maybe the former ends up buying eth out, or not - it's just an M&amp;A topic. Obviously I'm interested only in #Bitcoin so I don't care either way."
67,202011,adam3us,2020-02-08 05:21:49+00:00,16,81,,"I think they were inspired by M&A talk of @Tronfoundation acquiring @ethereum / @Consensys, https://twitter.com/adam3us/status/1225510618750472192?s=19 and this other thread about @sideshiftai / @abrkn making a liquid Tron token/peg"
68,202011,adam3us,2020-01-07 15:28:49+00:00,0,7,,"Scam ranking onecoin > ICO to build a star trek enterprise in orbit > Ethereum. Some are designed to steal, some naive, some are just not good technologists and tried but made a mess. That others told them why it would fail and how to do it properly doesn't make them scammers."
69,202011,adam3us,2020-01-07 15:20:41+00:00,0,10,,"Yes neither was a scam, Theranos tried to make a product, exaggerated it's capabilities, did fake it until you make it heavy, and then even jumped the shark and did live patient tests with medical risk with less reliable than advertised tests. Ethereum also does some exaggerating"
70,202011,CharlieShrem,2020-01-22 21:26:02+00:00,9,23,#Bitcoin #Bitcoin,"“The greatest two things Satoshi did was to be anonymous and disappear,” says @jgarzik, co-founder of @BloqInc as he explains the advantages and disadvantages of #Bitcoin and Ethereum this week on http://UntoldStories.com. Presented by: @eToro"
71,202011,AriDavidPaul,2020-01-13 23:57:41+00:00,0,23,,"Apparently at least one vocal bitcoin maximalist would’ve liked to, but lost his ethereum presale password (-:"
72,202011,AriDavidPaul,2020-01-13 00:24:27+00:00,0,7,,"For sure. The thing we’re reacting to is that bitcoin maximalist ultra extreme guy participated in the ethereum presale...says he would’ve sold early and missed the 1000x if he could’ve profited, and tries to twist the lost password into more maximalist ideology."
73,202011,AriDavidPaul,2020-01-11 22:58:23+00:00,0,2,,"As another commenter noted, you have to argue that ethereum road BTC’s coattails and that BTC is early in its journey (for comparison to fiat or gold) to justify the losing KPIs. Those are fine arguments to excuse the losing KPIs."
74,202011,AriDavidPaul,2020-01-06 14:27:38+00:00,0,1,,"2/ for ethereum, it faces competition both from innovating incumbents, and new entrants. Can it innovate fast enough to beat new projects without the technical debt, while being stable and secure enough to build trust as a SoV?"
75,202011,cburniske,2020-01-14 19:06:34+00:00,0,4,,"""Strategic Direction: The majority of protocols & companies are at a loss about what to build next (excluding the wildly visionary protocols). If you look back, Ethereum rose out of Bitcoin’s failure to deliver a smart contract platform. As Ethereum faced scalability issues.."""
76,202011,cburniske,2020-01-12 19:39:16+00:00,4,25,,"2/ In 2017, the obvious problem was scalability, hence all the ""Ethereum Killers"" and layer-2 scaling solutions today. Predictably, there has been over-investment, over-production, and a rising supply-glut in ""scalability"" (https://www.placeholder.vc/blog/2019/10/22/fire-before-growth-the-likely-fate-of-ethereum-killers)"
77,202011,laurashin,2020-01-10 15:00:17+00:00,10,29,,"On Unconfirmed, @natemaddrey of Coin Metrics discusses how the major crypto networks ended 2019, how Bitcoin outperformed most, why Tether on Ethereum has overtaken Tether on Omni and which four networks have seen their number of active addresses drop. "
78,202011,laurashin,2020-01-07 14:30:31+00:00,23,79,,"On Unchained, @alpackaP and @hosseeb talk about why Dragonfly Capital has a global focus, why Lightning hasn't yet taken off, why Ethereum is so far in the lead in smart contracts and why China's ""blockchain, not crypto"" emphasis is a dead end. "
79,202011,laurashin,2020-01-03 15:00:29+00:00,1,19,,"On Unconfirmed, @KyleSamani gives his take on 2019 and why he saw more developers building on platforms other than Ethereum, why 2019 wasn’t the year of Lightning and why 2020 will be the year of small success stories. "
80,202011,ethereumJoseph,2020-02-04 18:08:18+00:00,29,116,#Ethereum,The @ethtrustorg has been formed to create a new security rating system for smart contracts &amp; help increase trust in the #Ethereum ecosystem. Say hello to 6 founding partners: @mythx_platform @ConsenSysAudits @rv_inc @SmartDecTeam @quantstamp @CyberSecInt creators Sohoo
81,202011,ethereumJoseph,2020-01-23 17:56:08+00:00,15,33,#blockchain #Ethereum,Our friends at @ConsenSysAcad are running a giveaway until January 31 for three lucky winners to receive a free #blockchain developer training course and certification exam. Great value for those looking to get into #Ethereum development. https://pages.consensys.net/consensys-academy-giveaway-2020?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=giveaway&amp;utm_content=joe
82,202011,ethereumJoseph,2020-01-22 18:09:50+00:00,32,85,#Web3 #blockchain #Ethereum,"The team at @getsimpleid just launched their privacy-preserving, #Web3 engagement and retention growth product as part of our @Consensys @TachyonAccel program to help devs grow their dApp. Built by #blockchain devs, for blockchain devs. #Ethereum "
